president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Adults,9/11/2019,4/12/2017,4/25/2017,USC Dornsife/LA Times,C,3039,a,1.404504,0,39,47,41.74416,47.64169,"","",http://www.latimes.com/politics/la-na-pol-trump-100-day-20170426-story.html,50819,80275,1/19/2018,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/19/2017,4/21/2017,Gallup,B,1500,a,.1513151,0,42,52,42.21885,50.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49644,77937,4/22/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/18/2017,4/22/2017,Ipsos,B+,2042,a,.1784302,0,40.1,53.6,39.89939,52.51868,"",T,http://polling.reuters.com/#poll/CP3_2/,49661,77961,4/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/17/2017,4/23/2017,Kaiser Family Foundation,"",1171,a,1.528545,0,45,50,45.26139,48.4454,"","",http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking%20Poll-Late-April-2017-The-Future-of-the-ACA-and-Health-Care-and-the-Budget,49663,77971,4/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/20/2017,4/22/2017,Gallup,B,1500,a,.1508968,0,40,54,40.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49645,77938,4/23/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/19/2017,4/23/2017,Ipsos,B+,2075,a,.1802603,0,40,53.5,39.7994,52.41868,"",T,http://polling.reuters.com/#poll/CP3_2/,49660,77960,4/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/21/2017,4/23/2017,Gallup,B,1500,a,.1509948,0,40,54,40.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49649,77942,4/24/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/20/2017,4/24/2017,Ipsos,B+,2182,a,.1886006,0,39.7,53.9,39.4994,52.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49659,77959,4/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/22/2017,4/24/2017,Gallup,B,1500,a,.151223,0,40,55,40.21885,53.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49655,77954,4/25/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/21/2017,4/25/2017,Ipsos,B+,2168,a,.1866267,0,40.5,52.9,40.2994,51.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49680,77994,5/1/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/21/2017,4/24/2017,CBS News,A-,1214,a,1.842694,0,41,53,41.79853,52.3936,"","",https://www.scribd.com/document/346403451/Toplines-100-Days-Approval?secret_password=VtHV9pgFYdF4UdtvTKke,49665,77973,4/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/21/2017,4/27/2017,SurveyMonkey,D-,15235,a,.2735418,0,46,52,42.65702,51.15118,"","",https://drive.google.com/file/d/0BztOs71zt1Wpd2h2LXN1Nzk4ZUU/view,49672,77982,4/28/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/23/2017,4/25/2017,YouGov,B,1500,a,.9071183,0,42,49,41.97973,51.51759,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vndekayz1x/econTabReport.pdf,49656,77955,4/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/22/2017,4/26/2017,Ipsos,B+,2138,a,.1834623,0,41.7,52.5,41.4994,51.41868,"",T,http://polling.reuters.com/#poll/CP3_2/,49679,77993,5/1/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/22/2017,4/25/2017,CNN/Opinion Research Corp.,B+,1009,a,1.557128,0,44,54,43.30692,52.67033,"","",http://i2.cdn.turner.com/cnn/2017/images/04/26/rel5a.-.trump.at.100.days[10].pdf,49668,77976,4/27/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/23/2017,4/25/2017,Gallup,B,1500,a,.1510627,0,39,56,39.21885,54.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49658,77958,4/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/24/2017,4/26/2017,Gallup,B,1500,a,.1509029,0,40,55,40.21885,53.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49669,77977,4/27/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/23/2017,4/27/2017,Ipsos,B+,2122,a,.1816827,0,41.5,53.2,41.2994,52.11868,"",T,http://polling.reuters.com/#poll/CP3_2/,49678,77992,5/1/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/25/2017,4/27/2017,Gallup,B,1500,a,.1507436,0,43,52,43.21885,50.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49673,77984,4/28/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/24/2017,4/27/2017,icitizen,"",1051,a,.6988606,0,32,68,33.17093,62.20878,"","",https://icitizen.com/insights/trump-job-approval-april-24-27-2017/,49671,77979,4/28/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/24/2017,4/28/2017,Ipsos,B+,2401,a,.2053088,0,41.9,52.2,41.6994,51.11868,"",T,http://polling.reuters.com/#poll/CP3_2/,49687,78004,5/3/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/25/2017,4/29/2017,Ipsos,B+,2315,a,.1980913,0,42.6,51.6,42.39939,50.51868,"",T,http://polling.reuters.com/#poll/CP3_2/,49686,78003,5/3/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/26/2017,4/28/2017,Gallup,B,1500,a,.1511007,0,43,51,43.21885,49.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49674,77985,4/29/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/26/2017,4/30/2017,Ipsos,B+,2244,a,.1924832,0,43,51.7,42.7994,50.61868,"",T,http://polling.reuters.com/#poll/CP3_2/,49685,78002,5/3/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/27/2017,4/29/2017,Gallup,B,1500,a,.1515932,0,42,53,42.21885,51.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49675,77986,4/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/27/2017,5/1/2017,Ipsos,B+,2224,a,.1915151,0,43.6,50.9,43.39939,49.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49684,78001,5/3/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/28/2017,4/30/2017,Gallup,B,1500,a,.1518269,0,41,55,41.21885,53.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49677,77988,5/1/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/29/2017,5/1/2017,Gallup,B,1500,a,.1520625,0,42,54,42.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49682,77999,5/2/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/28/2017,5/2/2017,Ipsos,B+,2216,a,.1918074,0,43.4,51.6,43.1994,50.51868,"",T,http://polling.reuters.com/#poll/CP3_2/,49697,78026,5/5/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/29/2017,5/3/2017,Ipsos,B+,1889,a,.1645234,0,43.4,51.6,43.1994,50.51868,"",T,http://polling.reuters.com/#poll/CP3_2/,49696,78025,5/5/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/29/2017,5/2/2017,YouGov,B,1500,a,.9071183,0,43,47,42.97973,49.51759,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eh981oefng/econToplines.pdf,49688,78013,5/3/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/28/2017,5/4/2017,IBD/TIPP,A-,904,a,1.550037,0,39,54,40.15051,52.97353,"","","",49704,78037,5/9/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/28/2017,5/4/2017,SurveyMonkey,D-,17300,a,.3271773,0,45,52,41.65702,51.15118,"","",https://drive.google.com/file/d/0B83Vpfes67zfeGZWRklVZ3ZtLWM/view,49698,78030,5/6/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/30/2017,5/2/2017,Gallup,B,1500,a,.1522999,0,42,52,42.21885,50.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49690,78016,5/3/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,4/30/2017,5/4/2017,Ipsos,B+,1891,a,.1656952,0,43.2,51.7,42.9994,50.61868,"",T,http://polling.reuters.com/#poll/CP3_2/,49695,78024,5/5/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/1/2017,5/5/2017,Ipsos,B+,1973,a,.1738849,0,43.6,51.2,43.39939,50.11868,"",T,http://polling.reuters.com/#poll/CP3_2/,49710,78051,5/9/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/1/2017,5/4/2017,Gallup,B,1500,a,.1135973,0,42,52,42.21885,50.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49694,78020,5/5/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/2/2017,5/6/2017,Ipsos,B+,1866,a,.1653765,0,42.3,51.9,42.0994,50.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49709,78050,5/9/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/2/2017,5/5/2017,Gallup,B,1500,a,.1125652,0,40,54,40.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49699,78032,5/6/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/3/2017,5/5/2017,Gallup,B,1500,a,.1500869,0,40,54,40.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49703,78036,5/9/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/4/2017,5/6/2017,Gallup,B,1500,a,.1496808,0,40,54,40.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49700,78033,5/7/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/3/2017,5/7/2017,Ipsos,B+,1806,a,.1608631,0,42.9,50.9,42.6994,49.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49708,78049,5/9/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/4/2017,5/8/2017,Ipsos,B+,1828,a,.1635036,0,42.8,51.6,42.5994,50.51868,"",T,http://polling.reuters.com/#poll/CP3_2/,49707,78048,5/9/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/5/2017,5/7/2017,Gallup,B,1500,a,.1492772,0,42,53,42.21885,51.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49702,78035,5/8/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/6/2017,5/8/2017,Gallup,B,1500,a,.1489641,0,40,53,40.21885,51.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49706,78039,5/9/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/5/2017,5/9/2017,Ipsos,B+,1832,a,.164438,0,42.5,51.9,42.2994,50.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49726,78069,5/14/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/6/2017,5/9/2017,YouGov,B,1500,a,.9104784,0,41,51,40.97973,53.51759,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7gtsiw6kbg/econToplines.pdf,49713,78054,5/10/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/5/2017,5/11/2017,SurveyMonkey,D-,10468,a,.2395411,0,43,55,39.65702,54.15118,"","",https://drive.google.com/file/d/0B83Vpfes67zfdF9UV2ExYWpMMkU/view,49720,78062,5/12/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/6/2017,5/10/2017,Ipsos,B+,1767,a,.1589921,0,41,53.4,40.7994,52.31868,"",T,http://polling.reuters.com/#poll/CP3_2/,49725,78068,5/14/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/7/2017,5/9/2017,Gallup,B,1500,a,.1486749,0,40,53,40.21885,51.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49714,78056,5/10/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/8/2017,5/10/2017,Gallup,B,1500,a,.1483434,0,38,55,38.21885,53.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49717,78059,5/11/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/7/2017,5/11/2017,Ipsos,B+,1855,a,.1671297,0,42,52.9,41.7994,51.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49724,78067,5/14/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/8/2017,5/12/2017,Ipsos,B+,1919,a,.1730012,0,41.1,53.7,40.89939,52.61868,"",T,http://polling.reuters.com/#poll/CP3_2/,49736,78089,5/16/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/9/2017,5/11/2017,Gallup,B,1500,a,.1480137,0,41,54,41.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49721,78064,5/12/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/10/2017,5/12/2017,Gallup,B,1500,a,.1476858,0,40,55,40.21885,53.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49722,78065,5/13/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/9/2017,5/13/2017,Ipsos,B+,1840,a,.1658857,0,40.9,53.7,40.6994,52.61868,"",T,http://polling.reuters.com/#poll/CP3_2/,49735,78088,5/16/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/11/2017,5/13/2017,NBC News/Wall Street Journal,A-,800,a,1.327316,0,39,54,38.08041,54.90852,"","",https://www.scribd.com/document/348302118/NBC-WSJ-May-2017-poll,49727,78076,5/14/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/10/2017,5/14/2017,Ipsos,B+,1873,a,.1687053,0,40.9,53.5,40.6994,52.41868,"",T,http://polling.reuters.com/#poll/CP3_2/,49734,78087,5/16/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/11/2017,5/13/2017,Gallup,B,1500,a,.1473597,0,39,56,39.21885,54.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49723,78066,5/14/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/11/2017,5/15/2017,Ipsos,B+,1850,a,.1663984,0,39.6,54.6,39.39939,53.51868,"",T,http://polling.reuters.com/#poll/CP3_2/,49733,78086,5/16/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/12/2017,5/14/2017,Gallup,B,1500,a,.1470355,0,38,57,38.21885,55.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49729,78078,5/15/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/12/2017,5/16/2017,Ipsos,B+,1871,a,.1679018,0,38.8,55.5,38.5994,54.41868,"",T,http://polling.reuters.com/#poll/CP3_2/,49749,78114,5/19/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/13/2017,5/15/2017,Gallup,B,1500,a,.1471987,0,38,57,38.21885,55.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49732,78081,5/16/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/14/2017,5/16/2017,Gallup,B,1500,a,.147487,0,38,57,38.21885,55.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49740,78098,5/17/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/13/2017,5/16/2017,YouGov,B,1500,a,.9116957,0,39,51,38.97973,53.51759,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r7qogc932v/econTabReport.pdf,49739,78096,5/17/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/12/2017,5/18/2017,SurveyMonkey,D-,10220,a,.2588639,0,40,58,36.65702,57.15118,"","",https://drive.google.com/file/d/0BztOs71zt1WpRGNsZFFuRWRUbHc/view,49750,78115,5/19/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/13/2017,5/17/2017,Ipsos,B+,1883,a,.1684464,0,38.7,55.5,38.4994,54.41868,"",T,http://polling.reuters.com/#poll/CP3_2/,49748,78113,5/19/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/13/2017,5/17/2017,Monmouth University,A+,1002,a,2.127005,0,39,53,38.65334,54.72493,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_051817/,49743,78101,5/18/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/15/2017,5/17/2017,Gallup,B,1500,a,.147407,0,38,56,38.21885,54.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49742,78100,5/18/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/14/2017,5/18/2017,Ipsos,B+,1971,a,.1756868,0,38,56.2,37.7994,55.11868,"",T,http://polling.reuters.com/#poll/CP3_2/,49747,78112,5/19/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/16/2017,5/18/2017,Gallup,B,1500,a,.1473562,0,38,56,38.21885,54.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49746,78105,5/19/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/15/2017,5/19/2017,Ipsos,B+,1939,a,.1722383,0,37,57.4,36.7994,56.31868,"",T,http://polling.reuters.com/#poll/CP3_2/,49762,78137,5/24/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/15/2017,5/18/2017,icitizen,"",1933,a,.9479649,0,29,71,30.17093,65.20878,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50973,80614,2/28/2018,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/17/2017,5/19/2017,Gallup,B,1500,a,.1473129,0,37,56,37.21885,54.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49751,78117,5/20/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/16/2017,5/20/2017,Ipsos,B+,1946,a,.1722657,0,37.1,56.8,36.89939,55.71868,"",T,http://polling.reuters.com/#poll/CP3_2/,49761,78136,5/24/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/17/2017,5/20/2017,American Research Group,C+,1100,a,1.148289,0,39,56,39.97876,53.85879,"","",http://americanresearchgroup.com/economy/,49754,78120,5/22/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/18/2017,5/20/2017,Gallup,B,1500,a,.147255,0,38,56,38.21885,54.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49752,78118,5/21/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/16/2017,5/22/2017,Kaiser Family Foundation,"",1025,a,1.462623,0,37,58,37.26139,56.4454,"","",http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-May-2017-The-AHCAs-Proposed-Changes-to-Health-Care,49802,78245,5/31/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/17/2017,5/21/2017,Ipsos,B+,1952,a,.1722705,0,37.1,57.1,36.89939,56.01868,"",T,http://polling.reuters.com/#poll/CP3_2/,49760,78135,5/24/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/19/2017,5/21/2017,Gallup,B,1500,a,.1471973,0,37,56,37.21885,54.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49755,78121,5/22/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/18/2017,5/22/2017,Ipsos,B+,1953,a,.1719288,0,36.6,57.3,36.39939,56.21868,"",T,http://polling.reuters.com/#poll/CP3_2/,49763,78134,5/24/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/20/2017,5/22/2017,Gallup,B,1500,a,.1471396,0,38,56,38.21885,54.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49758,78124,5/23/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/19/2017,5/23/2017,Ipsos,B+,2003,a,.1759467,0,37.3,56.9,37.0994,55.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49793,78226,5/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/19/2017,5/25/2017,SurveyMonkey,D-,11241,a,.2798145,0,42,56,38.65702,55.15118,"","",https://drive.google.com/file/d/0BztOs71zt1WpU0tPNTMtYVJpOWc/view,49783,78209,5/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/21/2017,5/23/2017,Gallup,B,1500,a,.1470821,0,39,55,39.21885,53.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49766,78141,5/24/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/20/2017,5/23/2017,YouGov,B,1500,a,.9116957,0,39,51,38.97973,53.51759,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7dq9dycdgv/econToplines.pdf,49764,78138,5/24/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/20/2017,5/24/2017,Ipsos,B+,2020,a,.1770681,0,37.9,56.1,37.6994,55.01868,"",T,http://polling.reuters.com/#poll/CP3_2/,49792,78225,5/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/22/2017,5/24/2017,Gallup,B,1500,a,.1470247,0,39,55,39.21885,53.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49782,78208,5/25/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/21/2017,5/25/2017,Ipsos,B+,2063,a,.1804412,0,38.4,56.4,38.1994,55.31868,"",T,http://polling.reuters.com/#poll/CP3_2/,49791,78224,5/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/22/2017,5/26/2017,Ipsos,B+,2235,a,.1950596,0,37.9,56.6,37.6994,55.51868,"",T,http://polling.reuters.com/#poll/CP3_2/,49799,78232,5/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/23/2017,5/25/2017,Gallup,B,1500,a,.1470531,0,41,54,41.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49784,78211,5/26/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/22/2017,5/25/2017,icitizen,"",1860,a,.9185192,0,29.1,70.2,30.27093,64.40878,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50972,80613,2/28/2018,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/23/2017,5/27/2017,Ipsos,B+,2210,a,.1925916,0,38.8,55.8,38.5994,54.71868,"",T,http://polling.reuters.com/#poll/CP3_2/,49798,78231,5/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/24/2017,5/26/2017,Gallup,B,1500,a,.1471031,0,41,54,41.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49787,78214,5/27/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/24/2017,5/28/2017,Ipsos,B+,2108,a,.1835709,0,39.5,54.9,39.2994,53.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49797,78230,5/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/25/2017,5/27/2017,Gallup,B,1500,a,.1470886,0,42,53,42.21885,51.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49788,78215,5/28/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/25/2017,5/29/2017,Ipsos,B+,2073,a,.1805399,0,39.9,55.2,39.6994,54.11868,"",T,http://polling.reuters.com/#poll/CP3_2/,49796,78229,5/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/26/2017,5/28/2017,Gallup,B,1500,a,.1470741,0,42,53,42.21885,51.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49790,78217,5/29/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/26/2017,5/30/2017,Ipsos,B+,2085,a,.1818115,0,39.9,54.9,39.6994,53.81868,"",T,http://polling.reuters.com/#poll/CP3_2/,49813,78261,6/3/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/27/2017,5/29/2017,Gallup,B,1500,a,.1470597,0,41,54,41.21885,52.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49795,78228,5/30/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/27/2017,5/30/2017,YouGov,B,1500,a,.9116957,0,38,51,37.97973,53.51759,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/asu1jxqnot/econToplines.pdf,49801,78244,5/31/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/27/2017,5/31/2017,Ipsos,B+,1872,a,.1636598,0,41.2,54,40.9994,52.91868,"",T,http://polling.reuters.com/#poll/CP3_2/,49812,78260,6/3/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/26/2017,6/1/2017,SurveyMonkey,D-,11287,a,.2663138,0,41,57,37.65702,56.15118,"","",https://drive.google.com/file/d/0B83Vpfes67zfT0JZUi1LOXlYelU/view,49808,78255,6/2/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/28/2017,5/30/2017,Gallup,B,1500,a,.1470452,0,41,53,41.21885,51.45552,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49804,78250,5/31/2017,17:51:24 11 Sep 2019
Donald Trump,Adults,9/11/2019,5/28/2017,6/1/2017,Ipsos,B+,1847,a,.161989,0,39.9,55.4,39.6994,54.31868,"",T,http://polling.reuters.com/#poll/CP3_2/,49811,78259,6/3/2017,17:51:24 11 Sep 2019
